star_name,x,y,star_colour,star_type,object_name,world_type,tectonics,weather,temp,bio,total_ru,dist_to_parent_star,common,corrosive,base_metal,noble,rare_earth,precious,radioactive,exotic
Epsilon Illuminati,272.7,295.1,green,dwarf,II,Gas Giant,0,7,-89,0,0,1675,0,0,0,0,0,0,0,0
Epsilon Illuminati,272.7,295.1,green,dwarf,III,Cyanic World,1,0,-154,0,0,3969,0,0,0,0,0,0,0,0
Epsilon Illuminati,272.7,295.1,green,dwarf,IV,Copper World,1,1,-166,0,501,4935,0,0,501,0,0,0,0,0
Gamma Mensae,464.5,295.8,red,dwarf,I,Azure World,3,2,-213,0,117,986,0,0,117,0,0,0,0,0
Gamma Mensae,464.5,295.8,red,dwarf,II,Selenic World,0,0,-228,0,93,1699,0,0,93,0,0,0,0,0
Gamma Mensae,464.5,295.8,red,dwarf,III,Infrared World,2,2,-238,0,105,2759,0,0,105,0,0,0,0,0
Gamma Mensae,464.5,295.8,red,dwarf,IV,Telluric World,2,2,-242,172,231,3511,0,0,177,0,0,54,0,0
Gamma Mensae,464.5,295.8,red,dwarf,IVa,Super-Dense World,5,2,-242,148,135,3511,0,0,135,0,0,0,0,0
Gamma Mensae,464.5,295.8,red,dwarf,V,Vinylogous World,2,0,-244,0,95,4103,23,0,72,0,0,0,0,0
Gamma Mensae,464.5,295.8,red,dwarf,VI,Gas Giant,2,7,-246,0,0,4553,0,0,0,0,0,0,0,0
Gamma Mensae,464.5,295.8,red,dwarf,VII,Gas Giant,2,7,-249,0,0,5985,0,0,0,0,0,0,0,0
Gamma Mensae,464.5,295.8,red,dwarf,VIIa,Dust World,3,0,-249,0,123,5985,0,0,123,0,0,0,0,0
Gamma Mensae,464.5,295.8,red,dwarf,VIIb,Super-Dense World,5,1,-249,148,135,5985,0,0,135,0,0,0,0,0
Gamma Mensae,464.5,295.8,red,dwarf,VIIc,Pellucid World,1,0,-249,0,200,5985,0,0,0,0,0,0,0,200
Gamma Mensae,464.5,295.8,red,dwarf,VIId,Super-Dense World,5,1,-249,0,21,5985,0,0,21,0,0,0,0,0
Beta Kepler,562.5,295.8,blue,dwarf,I,Noble World,1,3,405,0,194,467,6,0,0,188,0,0,0,0
Beta Kepler,562.5,295.8,blue,dwarf,II,Gas Giant,2,7,-129,0,0,4241,0,0,0,0,0,0,0,0
Beta Kepler,562.5,295.8,blue,dwarf,IIa,Ultramarine World,1,2,-129,0,411,4241,0,0,117,64,230,0,0,0
Beta Kepler,562.5,295.8,blue,dwarf,IIb,Acid World,2,0,-129,0,210,4241,210,0,0,0,0,0,0,0
Beta Kepler,562.5,295.8,blue,dwarf,IIc,Selenic World,0,0,-129,0,105,4241,0,0,105,0,0,0,0,0
Beta Kepler,562.5,295.8,blue,dwarf,IId,Green World,4,2,-129,0,150,4241,0,0,0,0,150,0,0,0
Beta Kepler,562.5,295.8,blue,dwarf,III,Telluric World,3,1,-152,0,204,6003,0,0,96,0,0,108,0,0
Gamma Puppis,827.0,295.8,green,dwarf,I,Alkali World,2,0,-188,0,36,7810,0,0,36,0,0,0,0,0
Beta Puppis,829.1,297.9,orange,dwarf,I,Cimmerian World,2,0,-207,0,81,3228,81,0,0,0,0,0,0,0
Gamma Kepler,602.0,297.9,orange,dwarf,I,Rainbow World,2,2,-15,288,1011,256,59,0,0,0,0,0,952,0
Delta Sagittarii,656.2,302.0,blue,dwarf,I,Fluorescent World,3,0,-77,0,1009,2284,0,0,69,332,0,0,608,0
Delta Sagittarii,656.2,302.0,blue,dwarf,II,Metal World,3,1,-158,174,1071,6662,0,0,615,0,0,0,456,0
Delta Sagittarii,656.2,302.0,blue,dwarf,III,Azure World,4,0,-163,0,114,7285,0,0,114,0,0,0,0,0
Theta Illuminati,201.1,304.3,orange,dwarf,I,Gas Giant,1,7,-179,0,0,1584,0,0,0,0,0,0,0,0
Theta Illuminati,201.1,304.3,orange,dwarf,Ia,Crimson World,0,2,-179,0,111,1584,0,0,111,0,0,0,0,0
Theta Illuminati,201.1,304.3,orange,dwarf,Ib,Cimmerian World,3,0,-179,0,21,1584,21,0,0,0,0,0,0,0
Theta Illuminati,201.1,304.3,orange,dwarf,Ic,Radioactive World,0,0,-179,0,544,1584,0,0,0,0,0,0,544,0
Theta Illuminati,201.1,304.3,orange,dwarf,II,Noble World,1,0,-195,0,180,2300,0,0,0,180,0,0,0,0
Theta Illuminati,201.1,304.3,orange,dwarf,III,Iodine World,3,1,-216,0,126,4363,0,66,60,0,0,0,0,0
Theta Illuminati,201.1,304.3,orange,dwarf,IIIa,Cimmerian World,2,0,-216,0,58,4363,58,0,0,0,0,0,0,0
Theta Illuminati,201.1,304.3,orange,dwarf,IV,Halide World,2,0,-223,0,488,5637,0,184,0,0,0,0,304,0
Theta Illuminati,201.1,304.3,orange,dwarf,V,Halide World,0,0,-226,0,120,6240,0,120,0,0,0,0,0,0
Theta Illuminati,201.1,304.3,orange,dwarf,VI,Chondrite World,6,0,-230,0,20,7365,20,0,0,0,0,0,0,0
Alpha Puppis,812.5,308.3,orange,dwarf,I,Telluric World,3,3,-149,0,168,914,0,0,102,0,0,66,0,0
Alpha Puppis,812.5,308.3,orange,dwarf,II,Green World,3,2,-186,122,630,1859,0,0,0,0,630,0,0,0
Alpha Puppis,812.5,308.3,orange,dwarf,III,Gas Giant,0,7,-214,0,0,4016,0,0,0,0,0,0,0,0
Alpha Puppis,812.5,308.3,orange,dwarf,IIIa,Dust World,1,1,-214,0,75,4016,0,0,75,0,0,0,0,0
Alpha Puppis,812.5,308.3,orange,dwarf,IIIb,Ultramarine World,1,2,-214,148,299,4016,0,0,18,156,125,0,0,0
Alpha Puppis,812.5,308.3,orange,dwarf,IIIc,Infrared World,4,2,-214,0,171,4016,0,0,171,0,0,0,0,0
Alpha Puppis,812.5,308.3,orange,dwarf,IV,Carbide World,1,0,-218,0,38,4694,38,0,0,0,0,0,0,0
Alpha Puppis,812.5,308.3,orange,dwarf,V,Magnetic World,5,0,-221,0,334,5209,0,0,309,0,0,0,0,25
Alpha Puppis,812.5,308.3,orange,dwarf,VI,Alkali World,3,0,-224,0,360,5882,0,0,360,0,0,0,0,0
Alpha Puppis,812.5,308.3,orange,dwarf,VII,Alkali World,3,0,-227,0,216,6563,0,0,216,0,0,0,0,0
Delta Illuminati,235.4,316.6,yellow,giant,I,Crimson World,2,7,1711,0,153,672,0,0,153,0,0,0,0,0
Delta Illuminati,235.4,316.6,yellow,giant,II,Gas Giant,1,7,1197,0,0,2128,0,0,0,0,0,0,0,0
Delta Illuminati,235.4,316.6,yellow,giant,IIa,Pellucid World,2,2,561,0,325,2128,0,0,0,0,0,0,0,325
Delta Illuminati,235.4,316.6,yellow,giant,IIb,Selenic World,2,2,610,0,147,2128,0,0,147,0,0,0,0,0
Delta Illuminati,235.4,316.6,yellow,giant,IIc,Azure World,3,4,859,0,60,2128,0,0,60,0,0,0,0,0
Delta Illuminati,235.4,316.6,yellow,giant,IId,Metal World,4,6,1525,0,476,2128,0,32,378,0,0,66,0,0
Delta Illuminati,235.4,316.6,yellow,giant,III,Cimmerian World,3,0,252,0,102,2885,102,0,0,0,0,0,0,0
Delta Illuminati,235.4,316.6,yellow,giant,IV,Azure World,4,4,540,0,207,5629,0,0,207,0,0,0,0,0
Delta Illuminati,235.4,316.6,yellow,giant,V,Gas Giant,1,7,178,0,0,6596,0,0,0,0,0,0,0,0
Delta Illuminati,235.4,316.6,yellow,giant,Va,Treasure World,0,1,101,12,594,6596,0,0,0,0,0,594,0,0
Alpha Mensae,383.3,318.7,red,dwarf,I,Gas Giant,0,7,-242,0,0,3649,0,0,0,0,0,0,0,0
Alpha Mensae,383.3,318.7,red,dwarf,Ia,Purple World,2,0,-242,0,72,3649,0,0,72,0,0,0,0,0
Alpha Mensae,383.3,318.7,red,dwarf,Ib,Super-Dense World,4,2,-242,0,81,3649,0,0,81,0,0,0,0,0
Alpha Mensae,383.3,318.7,red,dwarf,Ic,Dust World,1,1,-242,0,135,3649,0,0,135,0,0,0,0,0
Alpha Mensae,383.3,318.7,red,dwarf,Id,Purple World,3,0,-242,0,117,3649,0,0,117,0,0,0,0,0
Alpha Mensae,383.3,318.7,red,dwarf,II,Vinylogous World,2,0,-250,0,80,6219,2,0,78,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,I,Dust World,2,1,-107,84,63,1159,0,0,63,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,II,Cimmerian World,2,0,-142,0,110,1846,110,0,0,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,III,Treasure World,0,0,-172,0,924,3090,0,0,0,0,0,924,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,IV,Organic World,2,0,-185,0,185,4086,185,0,0,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,V,Gas Giant,2,7,-191,0,0,4662,0,0,0,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,Va,Cyanic World,0,0,-191,0,114,4662,114,0,0,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,Vb,Treasure World,2,0,-191,0,1266,4662,0,0,0,0,0,1266,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,Vc,Halide World,0,0,-191,0,130,4662,0,130,0,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,Vd,Auric World,0,1,-191,0,1122,4662,0,0,0,0,0,1122,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,VI,Gas Giant,0,7,-198,0,0,5676,0,0,0,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,VIa,Copper World,2,0,-198,88,441,5676,0,0,441,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,VIb,Alkali World,1,0,-198,0,231,5676,0,0,231,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,VIc,Cyanic World,0,0,-198,0,91,5676,91,0,0,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,VId,Copper World,2,0,-198,0,483,5676,0,0,483,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,VII,Telluric World,3,1,-202,0,168,6239,0,0,24,0,0,144,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,VIIa,Pellucid World,0,0,-202,0,0,6239,0,0,0,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,VIII,Gas Giant,1,7,-206,0,0,6978,0,0,0,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,VIIIa,Dust World,1,0,-206,0,162,6978,0,0,162,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,VIIIb,Selenic World,0,0,-206,0,102,6978,0,0,102,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,VIIIc,Halide World,1,0,-206,0,108,6978,0,108,0,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,VIIId,Super-Dense World,6,1,-206,20,132,6978,0,0,132,0,0,0,0,0
Alpha Kepler,581.2,320.8,yellow,dwarf,IX,Urea World,4,1,-209,0,49,7768,49,0,0,0,0,0,0,0
Algol,900.0,325.0,red,dwarf,I,Pellucid World,1,0,-217,0,0,1122,0,0,0,0,0,0,0,0
Algol,900.0,325.0,red,dwarf,II,Cimmerian World,3,0,-235,0,35,2438,35,0,0,0,0,0,0,0
Algol,900.0,325.0,red,dwarf,III,Urea World,5,2,-239,0,29,2937,29,0,0,0,0,0,0,0
Algol,900.0,325.0,red,dwarf,IV,Purple World,1,0,-244,0,75,4086,0,0,75,0,0,0,0,0
Algol,900.0,325.0,red,dwarf,V,Hydrocarbon World,3,0,-250,0,113,6231,71,0,42,0,0,0,0,0
Algol,900.0,325.0,red,dwarf,VI,Magma World,7,0,-251,0,78,6823,0,0,78,0,0,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,I,Gas Giant,0,7,-43,0,0,1068,0,0,0,0,0,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,Ia,Acid World,1,0,-43,0,161,1068,161,0,0,0,0,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,Ib,Carbide World,3,0,-43,0,91,1068,91,0,0,0,0,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,II,Purple World,3,0,-122,0,63,2484,0,0,63,0,0,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,III,Noble World,2,0,-139,0,124,3129,4,0,0,120,0,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,IV,Organic World,5,0,-150,0,169,3736,169,0,0,0,0,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,V,Halide World,1,0,-160,0,322,4451,0,162,0,0,0,0,160,0
Alpha Virginis,29.1,325.0,green,dwarf,VI,Gas Giant,2,7,-169,0,0,5184,0,0,0,0,0,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,VIa,Ultramarine World,0,2,-169,170,343,5184,0,0,51,132,160,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,VIb,Treasure World,1,0,-169,0,1110,5184,0,0,0,0,0,1110,0,0
Alpha Virginis,29.1,325.0,green,dwarf,VII,Acid World,4,0,-175,0,237,5846,237,0,0,0,0,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,VIII,Lanthanide World,7,0,-180,0,725,6441,0,0,0,0,725,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,IX,Gas Giant,0,7,-185,0,0,7188,0,0,0,0,0,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,IXa,Opalescent World,2,0,-185,0,156,7188,36,0,0,0,120,0,0,0
Alpha Virginis,29.1,325.0,green,dwarf,IXb,Alkali World,1,0,-185,0,183,7188,0,0,183,0,0,0,0,0
Beta Virginis,50.1,325.9,green,dwarf,I,Pellucid World,2,0,-166,0,0,4939,0,0,0,0,0,0,0,0
Gamma Virginis,79.1,327.0,red,dwarf,I,Maroon World,1,2,-186,106,152,466,35,0,117,0,0,0,0,0
Gamma Virginis,79.1,327.0,red,dwarf,II,Gas Giant,1,7,-236,0,0,2523,0,0,0,0,0,0,0,0
Gamma Virginis,79.1,327.0,red,dwarf,IIa,Ultramarine World,0,2,-236,0,240,2523,0,0,0,0,240,0,0,0
Gamma Virginis,79.1,327.0,red,dwarf,III,Selenic World,1,0,-239,0,99,3052,0,0,99,0,0,0,0,0
Gamma Virginis,79.1,327.0,red,dwarf,IV,Gas Giant,0,7,-243,0,0,3939,0,0,0,0,0,0,0,0
Gamma Virginis,79.1,327.0,red,dwarf,IVa,Infrared World,1,2,-243,0,93,3939,0,0,93,0,0,0,0,0
Gamma Virginis,79.1,327.0,red,dwarf,IVb,Dust World,3,1,-243,0,42,3939,0,0,42,0,0,0,0,0
Gamma Virginis,79.1,327.0,red,dwarf,V,Chondrite World,4,0,-249,0,85,5770,85,0,0,0,0,0,0,0
Gamma Virginis,79.1,327.0,red,dwarf,VI,Ultramarine World,0,1,-251,36,226,6875,0,0,45,96,85,0,0,0
Alpha Illuminati,235.4,329.1,red,super giant,I,Metal World,2,6,1686,0,2562,1096,0,84,1158,0,0,384,936,0
Alpha Illuminati,235.4,329.1,red,super giant,II,Hydrocarbon World,1,2,784,0,330,2472,210,0,120,0,0,0,0,0
Alpha Illuminati,235.4,329.1,red,super giant,IIa,Infrared World,3,6,1535,0,285,2472,0,0,285,0,0,0,0,0
Alpha Illuminati,235.4,329.1,red,super giant,III,Chondrite World,4,0,310,0,75,4176,75,0,0,0,0,0,0,0
Alpha Illuminati,235.4,329.1,red,super giant,IV,Metal World,3,6,1090,0,860,4912,0,116,744,0,0,0,0,0
Alpha Illuminati,235.4,329.1,red,super giant,V,Magma World,7,2,522,0,408,5623,0,0,408,0,0,0,0,0
Alpha Illuminati,235.4,329.1,red,super giant,VI,Magma World,7,1,383,128,174,6958,0,0,174,0,0,0,0,0
Alpha Illuminati,235.4,329.1,red,super giant,VII,Pellucid World,0,1,450,0,0,7765,0,0,0,0,0,0,0,0
Delta Virginis,110.4,333.3,white,dwarf,I,Xenolithic World,3,5,703,0,186,603,0,0,114,0,0,72,0,0
Delta Virginis,110.4,333.3,white,dwarf,Ia,Urea World,4,7,1212,0,51,603,51,0,0,0,0,0,0,0
Delta Virginis,110.4,333.3,white,dwarf,II,Plutonic World,3,2,-93,74,766,3907,0,0,438,0,0,0,328,0
Delta Virginis,110.4,333.3,white,dwarf,III,Gas Giant,2,7,-109,0,0,4744,0,0,0,0,0,0,0,0
Delta Virginis,110.4,333.3,white,dwarf,IIIa,Acid World,1,0,-109,0,134,4744,134,0,0,0,0,0,0,0
Delta Virginis,110.4,333.3,white,dwarf,IV,Redux World,3,0,-137,0,321,6784,0,294,27,0,0,0,0,0
Gamma Illuminati,268.7,333.3,blue,dwarf,I,Treasure World,1,3,388,0,588,543,0,0,0,0,0,588,0,0
Gamma Illuminati,268.7,333.3,blue,dwarf,II,Halide World,2,1,0,20,190,1433,0,30,0,0,0,0,160,0
Gamma Illuminati,268.7,333.3,blue,dwarf,III,Acid World,1,0,-103,0,153,3063,153,0,0,0,0,0,0,0
Gamma Illuminati,268.7,333.3,blue,dwarf,IV,Gas Giant,2,7,-121,0,0,3829,0,0,0,0,0,0,0,0
Gamma Illuminati,268.7,333.3,blue,dwarf,IVa,Yttric World,3,1,-121,0,664,3829,0,0,114,0,550,0,0,0
Gamma Illuminati,268.7,333.3,blue,dwarf,V,Lanthanide World,5,0,-139,0,290,4885,0,0,0,0,290,0,0,0
Gamma Illuminati,268.7,333.3,blue,dwarf,VI,Fluorescent World,2,0,-148,182,864,5651,0,0,48,96,0,0,720,0
Gamma Illuminati,268.7,333.3,blue,dwarf,VII,Organic World,4,0,-153,0,149,6161,149,0,0,0,0,0,0,0
Gamma Illuminati,268.7,333.3,blue,dwarf,VIII,Primordial World,6,1,-161,0,193,7007,130,0,63,0,0,0,0,0
Gamma Illuminati,268.7,333.3,blue,dwarf,IX,Xenolithic World,4,0,-167,0,405,7781,0,0,405,0,0,0,0,0
Gamma Illuminati,268.7,333.3,blue,dwarf,IXa,Lanthanide World,4,0,-167,0,905,7781,0,0,0,0,905,0,0,0
Beta Vitalis,318.7,337.5,blue,dwarf,I,Azure World,4,3,77,62,84,939,0,0,84,0,0,0,0,0
Beta Vitalis,318.7,337.5,blue,dwarf,II,Quasi-Degenerate World,3,0,-57,0,875,1893,0,0,0,0,0,0,0,875
Beta Vitalis,318.7,337.5,blue,dwarf,III,Urea World,6,2,-112,22,43,3402,43,0,0,0,0,0,0,0
Beta Vitalis,318.7,337.5,blue,dwarf,IV,Green World,5,1,-161,0,235,7028,0,0,0,0,235,0,0,0
Beta Herculis,175.8,341.8,blue,dwarf,I,Selenic World,2,3,103,0,24,724,0,0,24,0,0,0,0,0
Beta Herculis,175.8,341.8,blue,dwarf,II,Alkali World,3,1,-126,0,189,4092,0,0,189,0,0,0,0,0
Beta Herculis,175.8,341.8,blue,dwarf,III,Gas Giant,0,7,-164,0,0,7451,0,0,0,0,0,0,0,0
Beta Illuminati,252.0,343.7,orange,dwarf,I,Green World,2,2,-180,0,285,1628,0,0,0,0,285,0,0,0
Beta Illuminati,252.0,343.7,orange,dwarf,II,Gas Giant,0,7,-213,0,0,3828,0,0,0,0,0,0,0,0
Beta Illuminati,252.0,343.7,orange,dwarf,IIa,Acid World,2,0,-213,0,184,3828,184,0,0,0,0,0,0,0
Beta Illuminati,252.0,343.7,orange,dwarf,IIb,Purple World,2,0,-213,0,159,3828,0,0,159,0,0,0,0,0
Beta Illuminati,252.0,343.7,orange,dwarf,IIc,Infrared World,3,2,-213,0,87,3828,0,0,87,0,0,0,0,0
Alpha Piscium,843.7,345.8,green,dwarf,I,Quasi-Degenerate World,3,0,104,0,950,398,0,0,0,0,0,0,0,950
Alpha Piscium,843.7,345.8,green,dwarf,II,Ultramarine World,0,2,-100,174,63,1900,0,0,27,36,0,0,0,0
Alpha Piscium,843.7,345.8,green,dwarf,III,Selenic World,0,0,-134,0,105,2923,0,0,105,0,0,0,0,0
Delta Piscium,877.0,345.8,green,dwarf,I,Opalescent World,1,0,-133,0,148,2878,48,0,0,0,100,0,0,0
Alpha Vitalis,300.0,350.0,blue,dwarf,I,Urea World,5,2,-128,38,14,4160,14,0,0,0,0,0,0,0
Alpha Vitalis,300.0,350.0,blue,dwarf,II,Gas Giant,1,7,-138,0,0,4807,0,0,0,0,0,0,0,0
Alpha Vitalis,300.0,350.0,blue,dwarf,IIa,Radioactive World,2,0,-138,70,1072,4807,0,0,0,0,0,0,1072,0
Alpha Vitalis,300.0,350.0,blue,dwarf,III,Ultramarine World,2,1,-160,0,72,6888,0,0,0,72,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,I,Magma World,7,0,-194,0,117,574,0,0,117,0,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,Ia,Chondrite World,5,0,-194,0,32,574,32,0,0,0,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,II,Super-Dense World,4,2,-219,0,120,1198,0,0,120,0,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,III,Infrared World,3,2,-229,136,42,1780,0,0,42,0,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,IV,Azure World,4,1,-234,0,174,2252,0,0,174,0,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,V,Urea World,6,2,-240,0,12,3100,12,0,0,0,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,VI,Dust World,3,1,-246,0,132,4586,0,0,132,0,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,VII,Gas Giant,2,7,-247,0,0,5193,0,0,0,0,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,VIIa,Ultramarine World,0,2,-247,170,343,5193,0,0,51,132,160,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,VIIb,Purple World,3,0,-247,0,186,5193,0,0,186,0,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,VIIc,Pellucid World,1,0,-247,0,0,5193,0,0,0,0,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,VIId,Chondrite World,7,0,-247,0,29,5193,29,0,0,0,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,VIII,Gas Giant,0,7,-250,0,0,6403,0,0,0,0,0,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,VIIIa,Ultramarine World,0,1,-250,0,243,6403,0,0,84,84,75,0,0,0
Epsilon Tauri,14.9,351.9,red,dwarf,VIIIb,Metal World,2,1,-250,0,775,6403,0,28,315,0,0,0,432,0
Epsilon Tauri,14.9,351.9,red,dwarf,IX,Iodine World,2,0,-252,0,73,7392,0,52,21,0,0,0,0,0
Beta Piscium,879.1,354.1,orange,dwarf,I,Radioactive World,2,0,-197,0,640,2440,0,0,0,0,0,0,640,0
Beta Gruis,214.8,355.1,white,dwarf,I,Lanthanide World,6,1,45,206,845,1525,0,0,0,0,845,0,0,0
Beta Gruis,214.8,355.1,white,dwarf,II,Treasure World,1,0,-68,0,1104,3048,0,0,0,0,0,1104,0,0
Beta Gruis,214.8,355.1,white,dwarf,III,Gas Giant,1,7,-125,0,0,5749,0,0,0,0,0,0,0,0
Aldebaran,737.5,356.2,blue,dwarf,I,Alkali World,2,5,649,0,27,430,0,0,27,0,0,0,0,0
Aldebaran,737.5,356.2,blue,dwarf,II,Ultraviolet World,5,4,95,124,1020,1093,112,0,0,0,0,756,152,0
Aldebaran,737.5,356.2,blue,dwarf,IIa,Noble World,0,1,32,128,288,1093,0,0,0,288,0,0,0,0
Aldebaran,737.5,356.2,blue,dwarf,III,Alkali World,3,1,-71,16,174,2168,0,0,174,0,0,0,0,0
Aldebaran,737.5,356.2,blue,dwarf,IV,Oolite World,3,2,-90,20,1015,2627,0,0,0,0,505,510,0,0
Aldebaran,737.5,356.2,blue,dwarf,V,Gas Giant,2,7,-120,0,0,3764,0,0,0,0,0,0,0,0
Aldebaran,737.5,356.2,blue,dwarf,Va,Alkali World,3,1,-120,100,183,3764,0,0,183,0,0,0,0,0
Aldebaran,737.5,356.2,blue,dwarf,Vb,Cyanic World,2,0,-120,0,49,3764,49,0,0,0,0,0,0,0
Aldebaran,737.5,356.2,blue,dwarf,Vc,Radioactive World,2,0,-120,0,1512,3764,0,0,0,0,0,0,1512,0
Aldebaran,737.5,356.2,blue,dwarf,Vd,Yttric World,1,1,-120,14,570,3764,0,0,0,0,570,0,0,0
Aldebaran,737.5,356.2,blue,dwarf,VI,Noble World,0,0,-135,0,167,4652,15,0,0,152,0,0,0,0
Aldebaran,737.5,356.2,blue,dwarf,VII,Halide World,0,0,-143,0,430,5219,0,150,0,0,0,0,280,0
Aldebaran,737.5,356.2,blue,dwarf,VIII,Gas Giant,1,7,-156,0,0,6404,0,0,0,0,0,0,0,0
Aldebaran,737.5,356.2,blue,dwarf,VIIIa,Selenic World,2,0,-156,0,78,6404,0,0,78,0,0,0,0,0
Aldebaran,737.5,356.2,blue,dwarf,IX,Ultraviolet World,2,1,-164,0,550,7448,23,0,69,0,0,114,344,0
Aldebaran,737.5,356.2,blue,dwarf,IXa,Quasi-Degenerate World,4,0,-164,0,425,7448,0,0,0,0,0,0,0,425
Beta Pictoris,931.2,356.2,blue,dwarf,I,Gas Giant,2,7,-84,0,0,2469,0,0,0,0,0,0,0,0
Beta Pictoris,931.2,356.2,blue,dwarf,Ia,Cyanic World,2,0,-84,0,0,2469,0,0,0,0,0,0,0,0
Beta Pictoris,931.2,356.2,blue,dwarf,Ib,Lanthanide World,6,0,-84,0,620,2469,0,0,0,0,620,0,0,0
Delta Pictoris,959.9,358.3,green,dwarf,I,Plutonic World,3,7,103,216,1392,837,0,0,561,0,455,0,376,0
Delta Pictoris,959.9,358.3,green,dwarf,II,Pellucid World,1,0,-63,0,0,1285,0,0,0,0,0,0,0,0
Delta Pictoris,959.9,358.3,green,dwarf,III,Organic World,5,0,-116,0,115,2298,115,0,0,0,0,0,0,0
Delta Pictoris,959.9,358.3,green,dwarf,IV,Chlorine World,5,0,-138,0,196,3092,36,100,60,0,0,0,0,0
Delta Pictoris,959.9,358.3,green,dwarf,V,Ultraviolet World,2,2,-172,0,1810,5547,73,0,87,0,0,762,888,0
Delta Pictoris,959.9,358.3,green,dwarf,VI,Magnetic World,6,0,-179,0,189,6278,0,0,189,0,0,0,0,0
Delta Pictoris,959.9,358.3,green,dwarf,VIa,Noble World,0,0,-179,0,148,6278,0,0,0,148,0,0,0,0
Delta Pictoris,959.9,358.3,green,dwarf,VIb,Selenic World,1,0,-179,0,129,6278,0,0,129,0,0,0,0,0
Delta Pictoris,959.9,358.3,green,dwarf,VII,Green World,4,1,-185,204,120,7206,0,0,0,0,120,0,0,0
Gamma Pictoris,937.5,360.4,yellow,dwarf,I,Vinylogous World,1,0,-159,0,75,2432,27,0,48,0,0,0,0,0
Gamma Pictoris,937.5,360.4,yellow,dwarf,II,Cimmerian World,1,0,-182,0,80,3786,80,0,0,0,0,0,0,0
Gamma Pictoris,937.5,360.4,yellow,dwarf,III,Telluric World,1,2,-189,0,318,4448,0,0,78,0,0,240,0,0
Gamma Pictoris,937.5,360.4,yellow,dwarf,IV,Copper World,1,0,-201,0,237,6144,0,0,237,0,0,0,0,0
Gamma Pictoris,937.5,360.4,yellow,dwarf,V,Xenolithic World,3,0,-206,0,456,7123,0,0,390,0,0,66,0,0
Zeta Tauri,9.0,361.4,blue,dwarf,I,Yttric World,1,5,126,74,192,757,0,0,192,0,0,0,0,0
Zeta Tauri,9.0,361.4,blue,dwarf,II,Magnetic World,5,0,-75,0,132,2248,0,0,132,0,0,0,0,0
Zeta Tauri,9.0,361.4,blue,dwarf,IIa,Noble World,0,0,-75,0,200,2248,0,0,0,200,0,0,0,0
